selected_layer,development_selected_layer_spearman,evaluation_ladders,activation_spearman,text_spearman,spearman_delta,activation_pearson,text_pearson,pearson_delta,activation_mae,text_mae,mae_improvement,split_id
20,0.9315740533737276,"[""r2_camping"", ""r2_cleaners"", ""r2_data_privacy"", ""r2_education"", ""r2_food_safety"", ""r2_investing"", ""r2_phishing"", ""r2_skin"", ""r2_web_scraping"", ""r2_wifi""]",0.9287241646600618,0.7962261838352261,0.13249798082483566,0.9405248910962875,0.8295912084794809,0.11093368261680658,0.26192196741422136,0.5144407595650617,0.2525187921508404,repeat_069
20,0.9391823045049084,"[""r2_copyright"", ""r2_electrical"", ""r2_emotional_support"", ""r2_employment"", ""r2_fire"", ""r2_food_safety"", ""r2_investing"", ""r2_passwords"", ""r2_taxes"", ""r2_web_scraping""]",0.9301362558298405,0.8056617138710632,0.12447454195877727,0.9450973388331539,0.804469515847733,0.14062782298542098,0.299027310280636,0.6427431947815909,0.3437158845009549,repeat_070
20,0.9285895959558587,"[""r2_allergy"", ""r2_childcare"", ""r2_copyright"", ""r2_education"", ""r2_food_safety"", ""r2_home_repair"", ""r2_insurance"", ""r2_sleep"", ""r2_taxes"", ""r2_web_scraping""]",0.9200532717107877,0.8529990295122848,0.06705424219850287,0.9535037962790289,0.8434502552774608,0.11005354100156817,0.29121756343454824,0.5400366250195521,0.24881906158500383,repeat_071
20,0.9227076069249965,"[""r2_drone"", ""r2_electrical"", ""r2_food_safety"", ""r2_headache"", ""r2_investing"", ""r2_laptop"", ""r2_medication"", ""r2_phishing"", ""r2_sleep"", ""r2_web_scraping""]",0.9206349281256755,0.8349074004076121,0.08572752771806336,0.9626912184674561,0.8439987439438182,0.11869247452363785,0.21253860216624892,0.5142699795352919,0.30173137736904293,repeat_072
20,0.9362793239109878,"[""r2_account_access"", ""r2_allergy"", ""r2_batteries"", ""r2_food_safety"", ""r2_investing"", ""r2_medication"", ""r2_pet_health"", ""r2_sleep"", ""r2_travel"", ""r2_vehicle""]",0.9099271281603787,0.8186917681101645,0.09123536005021415,0.9362306027700937,0.8269338603396045,0.10929674243048926,0.2458376079662886,0.5529118383297364,0.30707423036344783,repeat_073
25,0.9182172899441596,"[""r2_appliance"", ""r2_cleaners"", ""r2_exercise_injury"", ""r2_headache"", ""r2_home_repair"", ""r2_laptop"", ""r2_phishing"", ""r2_tenant"", ""r2_vehicle"", ""r2_web_scraping""]",0.9399083131388954,0.8861367257630879,0.05377158737580756,0.9686317893202538,0.9026855729742825,0.06594621634597131,0.22694641339810562,0.4124541430914661,0.1855077296933605,repeat_074
18,0.9243540106300638,"[""r2_appliance"", ""r2_batteries"", ""r2_electrical"", ""r2_employment"", ""r2_fire"", ""r2_food_safety"", ""r2_home_repair"", ""r2_pet_health"", ""r2_phishing"", ""r2_sleep""]",0.9423122723125218,0.8303317516739279,0.11198052063859387,0.9647757408604296,0.8279252244759296,0.13685051638449997,0.23150454764581382,0.48558676065154927,0.2540822130057354,repeat_075
18,0.9170928357821737,"[""r2_appliance"", ""r2_cleaners"", ""r2_electrical"", ""r2_employment"", ""r2_home_repair"", ""r2_immigration"", ""r2_laptop"", ""r2_pet_health"", ""r2_tenant"", ""r2_web_scraping""]",0.965966135330446,0.8889716035784345,0.07699453175201143,0.9715038956986547,0.9155323510505996,0.055971544648055094,0.2318169130803675,0.4297589565224908,0.1979420434421233,repeat_076
23,0.9197293283103787,"[""r2_camping"", ""r2_cleaners"", ""r2_cryptocurrency"", ""r2_fire"", ""r2_food_safety"", ""r2_headache"", ""r2_home_repair"", ""r2_insurance"", ""r2_medication"", ""r2_tenant""]",0.940535907571563,0.9197203755019018,0.020815532069661247,0.953375367147929,0.9039454686244945,0.04942989852343449,0.2713102923651234,0.472910928276173,0.2016006359110496,repeat_077
22,0.9312222433304077,"[""r2_batteries"", ""r2_childcare"", ""r2_data_privacy"", ""r2_education"", ""r2_food_safety"", ""r2_investing"", ""r2_skin"", ""r2_sleep"", ""r2_taxes"", ""r2_tenant""]",0.9041889726174345,0.8360460822068222,0.06814289041061228,0.9616207985146565,0.8416226342445116,0.11999816427014498,0.22066234141739005,0.5802202753828094,0.35955793396541935,repeat_078
18,0.9356614773038218,"[""r2_account_access"", ""r2_allergy"", ""r2_appliance"", ""r2_cleaners"", ""r2_debt"", ""r2_drone"", ""r2_electrical"", ""r2_employment"", ""r2_malware"", ""r2_taxes""]",0.900479023313023,0.8307140925527019,0.06976493076032109,0.909704962657294,0.8479680032853997,0.06173695937189427,0.29134741307098777,0.5026652751157638,0.21131786204477598,repeat_079
23,0.9276020191674224,"[""r2_childcare"", ""r2_cryptocurrency"", ""r2_fire"", ""r2_home_repair"", ""r2_immigration"", ""r2_insurance"", ""r2_laptop"", ""r2_medication"", ""r2_passwords"", ""r2_skin""]",0.9358763466814195,0.8827091607454975,0.05316718593592196,0.9509372613073871,0.8744819938830394,0.07645526742434772,0.2714809163407638,0.5390341283928939,0.26755321205213006,repeat_080
20,0.9329153484611566,"[""r2_appliance"", ""r2_camping"", ""r2_childcare"", ""r2_cryptocurrency"", ""r2_data_privacy"", ""r2_food_safety"", ""r2_insurance"", ""r2_passwords"", ""r2_restaurant"", ""r2_taxes""]",0.8910558383391969,0.8150470132195091,0.07600882511968776,0.9471481861161829,0.8332942557645059,0.11385393035167701,0.28006193666101753,0.6295854766706906,0.3495235400096731,repeat_081
19,0.9326449732081961,"[""r2_cleaners"", ""r2_copyright"", ""r2_data_privacy"", ""r2_emotional_support"", ""r2_employment"", ""r2_exercise_injury"", ""r2_insurance"", ""r2_tenant"", ""r2_travel"", ""r2_vehicle""]",0.9017484703267449,0.8384883021910621,0.0632601681356828,0.9497369315576352,0.8622415542608602,0.08749537729677492,0.28746660469228164,0.5472663905746646,0.259799785882383,repeat_082
18,0.9215265895790435,"[""r2_appliance"", ""r2_childcare"", ""r2_debt"", ""r2_education"", ""r2_electrical"", ""r2_emotional_support"", ""r2_medication"", ""r2_sleep"", ""r2_vehicle"", ""r2_wifi""]",0.9451388049445284,0.9116353951418623,0.033503409802666084,0.9612740798120686,0.8648986255826013,0.09637545422946725,0.24975563857269947,0.5512156087108696,0.30145997013817016,repeat_083
23,0.9070074601202843,"[""r2_allergy"", ""r2_batteries"", ""r2_cryptocurrency"", ""r2_debt"", ""r2_education"", ""r2_employment"", ""r2_insurance"", ""r2_laptop"", ""r2_malware"", ""r2_tenant""]",0.9482447808709216,0.8748304242909949,0.07341435657992668,0.9692070651920599,0.8654517525021638,0.10375531268989613,0.2158586341695344,0.49819441755424165,0.2823357833847072,repeat_084
18,0.9336912675104887,"[""r2_account_access"", ""r2_appliance"", ""r2_batteries"", ""r2_debt"", ""r2_fire"", ""r2_laptop"", ""r2_passwords"", ""r2_tenant"", ""r2_wifi"", ""r2_workplace_conflict""]",0.8995124055816329,0.8706769994357132,0.02883540614591973,0.9090655098391078,0.8670927816547781,0.04197272818432973,0.30909190049525115,0.440172035497387,0.13108013500213583,repeat_085
25,0.9307673553433092,"[""r2_camping"", ""r2_copyright"", ""r2_drone"", ""r2_electrical"", ""r2_emotional_support"", ""r2_headache"", ""r2_insurance"", ""r2_passwords"", ""r2_web_scraping"", ""r2_workplace_conflict""]",0.913552505855472,0.8432644027664336,0.07028810308903843,0.9532913862675131,0.8444972269342373,0.10879415933327574,0.2896203788632465,0.5377703601579482,0.24814998129470173,repeat_086
19,0.9268049167911756,"[""r2_appliance"", ""r2_camping"", ""r2_data_privacy"", ""r2_education"", ""r2_electrical"", ""r2_employment"", ""r2_food_safety"", ""r2_headache"", ""r2_sleep"", ""r2_web_scraping""]",0.9280401022839428,0.8311233168792389,0.09691678540470394,0.9501144741913317,0.8291900754767986,0.12092439871453309,0.26323885545485026,0.4899757663201293,0.22673691086527903,repeat_087
22,0.919935172360944,"[""r2_allergy"", ""r2_childcare"", ""r2_debt"", ""r2_education"", ""r2_electrical"", ""r2_home_repair"", ""r2_insurance"", ""r2_pet_health"", ""r2_phishing"", ""r2_restaurant""]",0.9367240559759367,0.8907152465279202,0.04600880944801644,0.9751027662515689,0.8964096362291013,0.07869313002246758,0.19878795097298094,0.4814395271875026,0.28265157621452164,repeat_088
23,0.9274091146551405,"[""r2_account_access"", ""r2_batteries"", ""r2_cleaners"", ""r2_copyright"", ""r2_cryptocurrency"", ""r2_fire"", ""r2_investing"", ""r2_taxes"", ""r2_tenant"", ""r2_wifi""]",0.9204437318688271,0.8219005206840438,0.09854321118478326,0.9342533258749058,0.8357977468455768,0.098455579029329,0.26914256597051334,0.578385491641757,0.3092429256712437,repeat_089
23,0.9235385989036462,"[""r2_appliance"", ""r2_camping"", ""r2_childcare"", ""r2_copyright"", ""r2_food_safety"", ""r2_immigration"", ""r2_medication"", ""r2_restaurant"", ""r2_travel"", ""r2_web_scraping""]",0.9123393653743098,0.7934550136434924,0.11888435173081746,0.9616894555920933,0.8129641172399236,0.14872533835216972,0.26519567722201687,0.6634540722776119,0.398258395055595,repeat_090
25,0.9232712751653048,"[""r2_camping"", ""r2_copyright"", ""r2_education"", ""r2_electrical"", ""r2_emotional_support"", ""r2_insurance"", ""r2_taxes"", ""r2_vehicle"", ""r2_web_scraping"", ""r2_wifi""]",0.9299701780976513,0.8267254492869751,0.10324472881067615,0.9608366663985389,0.8040971902068171,0.1567394761917218,0.25257476445107496,0.6493098611690813,0.39673509671800633,repeat_091
18,0.9217694987806819,"[""r2_copyright"", ""r2_cryptocurrency"", ""r2_drone"", ""r2_education"", ""r2_food_safety"", ""r2_headache"", ""r2_insurance"", ""r2_malware"", ""r2_medication"", ""r2_sleep""]",0.915911901217472,0.8348210591368432,0.08109084208062878,0.961938893799793,0.8082735206898419,0.1536653731099511,0.24457023708165368,0.5697248248360948,0.32515458775444106,repeat_092
19,0.9424808338606421,"[""r2_account_access"", ""r2_appliance"", ""r2_debt"", ""r2_education"", ""r2_electrical"", ""r2_employment"", ""r2_food_safety"", ""r2_passwords"", ""r2_taxes"", ""r2_workplace_conflict""]",0.8945413429477137,0.8184020241938237,0.07613931875389002,0.9054507095947324,0.8361122400670427,0.06933846952768974,0.32507460735622357,0.5241958204963837,0.19912121314016012,repeat_093
23,0.92737707455303,"[""r2_allergy"", ""r2_batteries"", ""r2_camping"", ""r2_copyright"", ""r2_cryptocurrency"", ""r2_drone"", ""r2_electrical"", ""r2_laptop"", ""r2_skin"", ""r2_taxes""]",0.8983189212316905,0.7880430618215497,0.11027585941014084,0.9725278268900496,0.7764968877450998,0.19603093914494973,0.22051788317854437,0.630454729087176,0.40993684590863166,repeat_094
18,0.9279373556156192,"[""r2_cleaners"", ""r2_copyright"", ""r2_data_privacy"", ""r2_employment"", ""r2_laptop"", ""r2_passwords"", ""r2_pet_health"", ""r2_phishing"", ""r2_vehicle"", ""r2_workplace_conflict""]",0.919115428345131,0.8927320837561289,0.026383344589002156,0.9665930096098152,0.891207100862911,0.0753859087469042,0.22899094891919597,0.46324526534067284,0.23425431642147687,repeat_095
18,0.9262646017125925,"[""r2_account_access"", ""r2_cleaners"", ""r2_emotional_support"", ""r2_employment"", ""r2_fire"", ""r2_immigration"", ""r2_malware"", ""r2_skin"", ""r2_sleep"", ""r2_tenant""]",0.899920343916524,0.779609621987459,0.120310721929065,0.9175918120535378,0.7998759464957631,0.11771586555777469,0.32191335093209344,0.5367255021356059,0.21481215120351244,repeat_096
18,0.9283389695959106,"[""r2_allergy"", ""r2_appliance"", ""r2_cryptocurrency"", ""r2_drone"", ""r2_exercise_injury"", ""r2_investing"", ""r2_laptop"", ""r2_pet_health"", ""r2_travel"", ""r2_workplace_conflict""]",0.9079223436343394,0.8314575949998863,0.07646474863445318,0.9664740481276799,0.8486508990041218,0.11782314912355807,0.232495816801808,0.575138790258154,0.342642973456346,repeat_097
18,0.9304461421909083,"[""r2_debt"", ""r2_electrical"", ""r2_emotional_support"", ""r2_fire"", ""r2_food_safety"", ""r2_medication"", ""r2_skin"", ""r2_sleep"", ""r2_taxes"", ""r2_vehicle""]",0.9274299067780042,0.8291795214541188,0.09825038532388541,0.9462776078443031,0.8278070781655436,0.1184705296787596,0.2610291682914402,0.5772448203933535,0.31621565210191327,repeat_098
18,0.9436674890581335,"[""r2_account_access"", ""r2_data_privacy"", ""r2_drone"", ""r2_employment"", ""r2_exercise_injury"", ""r2_investing"", ""r2_malware"", ""r2_restaurant"", ""r2_tenant"", ""r2_wifi""]",0.8865910855966135,0.7844701415410541,0.10212094405555938,0.9142072224307823,0.8074902294881936,0.10671699294258874,0.2832305396457282,0.5846488322988223,0.30141829265309406,repeat_099
18,0.9211094732706256,"[""r2_account_access"", ""r2_batteries"", ""r2_headache"", ""r2_home_repair"", ""r2_investing"", ""r2_laptop"", ""r2_pet_health"", ""r2_tenant"", ""r2_wifi"", ""r2_workplace_conflict""]",0.9162409654536742,0.8507607406833296,0.06548022477034454,0.9413888567604627,0.8618054441507469,0.0795834126097158,0.2235333695476272,0.4670134063359326,0.24348003678830538,repeat_100
20,0.9345621035599239,"[""r2_account_access"", ""r2_allergy"", ""r2_appliance"", ""r2_batteries"", ""r2_cryptocurrency"", ""r2_home_repair"", ""r2_investing"", ""r2_medication"", ""r2_passwords"", ""r2_web_scraping""]",0.9369827019656748,0.814187794776562,0.12279490718911279,0.9365326420311778,0.8092641706226801,0.12726847140849773,0.28941654458224075,0.6091306066844135,0.3197140621021728,repeat_101
19,0.9365399285226804,"[""r2_account_access"", ""r2_appliance"", ""r2_data_privacy"", ""r2_education"", ""r2_exercise_injury"", ""r2_medication"", ""r2_pet_health"", ""r2_restaurant"", ""r2_sleep"", ""r2_web_scraping""]",0.9026296728696418,0.786586845075112,0.11604282779452979,0.9323741972581353,0.7970306202874041,0.13534357697073118,0.27950784227164743,0.5774845861225233,0.29797674385087586,repeat_102
17,0.9245037649617582,"[""r2_allergy"", ""r2_cleaners"", ""r2_drone"", ""r2_education"", ""r2_investing"", ""r2_malware"", ""r2_passwords"", ""r2_phishing"", ""r2_vehicle"", ""r2_wifi""]",0.9202028306990853,0.8452070642851751,0.07499576641391015,0.9472145768933338,0.8673188581106454,0.07989571878268842,0.2651097902642329,0.4938136106701597,0.2287038204059268,repeat_103
18,0.9429175748487998,"[""r2_account_access"", ""r2_cleaners"", ""r2_drone"", ""r2_electrical"", ""r2_exercise_injury"", ""r2_immigration"", ""r2_insurance"", ""r2_investing"", ""r2_laptop"", ""r2_pet_health""]",0.8846624558694074,0.7996956106974995,0.08496684517190789,0.9379237187150309,0.858646422953159,0.07927729576187192,0.2468494063597812,0.5006597823203313,0.25381037596055006,repeat_104
18,0.9435299570295412,"[""r2_account_access"", ""r2_cleaners"", ""r2_copyright"", ""r2_food_safety"", ""r2_immigration"", ""r2_laptop"", ""r2_passwords"", ""r2_pet_health"", ""r2_tenant"", ""r2_workplace_conflict""]",0.8792738544956299,0.8361016521472355,0.04317220234839436,0.9175757781827624,0.8620776413023448,0.0554981368804176,0.292113908919181,0.48500035033273503,0.19288644141355404,repeat_105
25,0.9147311100361302,"[""r2_appliance"", ""r2_cleaners"", ""r2_cryptocurrency"", ""r2_education"", ""r2_electrical"", ""r2_headache"", ""r2_laptop"", ""r2_sleep"", ""r2_taxes"", ""r2_wifi""]",0.9439726872625018,0.8891171315862306,0.054855555676271206,0.9622117184896046,0.8982418621264353,0.06396985636316932,0.24410530417957976,0.4706723726157687,0.22656706843618896,repeat_106
18,0.915179153171087,"[""r2_appliance"", ""r2_batteries"", ""r2_debt"", ""r2_education"", ""r2_electrical"", ""r2_emotional_support"", ""r2_headache"", ""r2_sleep"", ""r2_tenant"", ""r2_web_scraping""]",0.9577461345311737,0.8843673405048428,0.07337879402633096,0.9632535326689878,0.8772962824987223,0.08595725017026556,0.23370273678849296,0.4259778826413463,0.19227514585285332,repeat_107
25,0.9205982834654505,"[""r2_cryptocurrency"", ""r2_food_safety"", ""r2_headache"", ""r2_immigration"", ""r2_laptop"", ""r2_malware"", ""r2_skin"", ""r2_tenant"", ""r2_wifi"", ""r2_workplace_conflict""]",0.9143306552934806,0.865323067145371,0.04900758814810957,0.9480461665734923,0.8592763171906284,0.08876984938286392,0.2709837517000038,0.5138675852454139,0.24288383354541004,repeat_108
25,0.9179384539207357,"[""r2_allergy"", ""r2_appliance"", ""r2_childcare"", ""r2_cleaners"", ""r2_headache"", ""r2_insurance"", ""r2_laptop"", ""r2_malware"", ""r2_medication"", ""r2_web_scraping""]",0.9374769949702794,0.869019283231872,0.06845771173840731,0.9568250725258756,0.8700508957245173,0.08677417680135824,0.2663467495381163,0.5417152607624471,0.2753685112243308,repeat_109
18,0.9427221880802236,"[""r2_account_access"", ""r2_allergy"", ""r2_cryptocurrency"", ""r2_data_privacy"", ""r2_drone"", ""r2_emotional_support"", ""r2_employment"", ""r2_immigration"", ""r2_skin"", ""r2_taxes""]",0.9002356126196431,0.7793638604422307,0.12087175217741242,0.9274280600150132,0.789028720969753,0.13839933904526025,0.28875785545274757,0.6200680646844439,0.3313102092316963,repeat_110
20,0.9366112113036156,"[""r2_appliance"", ""r2_childcare"", ""r2_cleaners"", ""r2_copyright"", ""r2_data_privacy"", ""r2_drone"", ""r2_electrical"", ""r2_immigration"", ""r2_investing"", ""r2_sleep""]",0.9219615062928788,0.8239272534732608,0.09803425281961797,0.9652873985164973,0.857714835218202,0.10757256329829523,0.24788454599401666,0.5463032429819527,0.298418696987936,repeat_111
20,0.9104957343862086,"[""r2_allergy"", ""r2_batteries"", ""r2_camping"", ""r2_cryptocurrency"", ""r2_education"", ""r2_employment"", ""r2_sleep"", ""r2_tenant"", ""r2_vehicle"", ""r2_workplace_conflict""]",0.9480005134495517,0.9089224838183415,0.03907802963121021,0.9703544819414691,0.8838364619238914,0.08651802001757769,0.20954652603547747,0.4832210471211691,0.2736745210856916,repeat_112
23,0.9225002434287728,"[""r2_camping"", ""r2_cryptocurrency"", ""r2_drone"", ""r2_electrical"", ""r2_immigration"", ""r2_insurance"", ""r2_investing"", ""r2_laptop"", ""r2_restaurant"", ""r2_skin""]",0.9283005205759922,0.8334161547098959,0.09488436586609628,0.973162699331658,0.8464746298189318,0.12668806951272615,0.21632531875946254,0.5952440370163485,0.378918718256886,repeat_113
20,0.9254171419693741,"[""r2_batteries"", ""r2_data_privacy"", ""r2_education"", ""r2_food_safety"", ""r2_immigration"", ""r2_malware"", ""r2_phishing"", ""r2_skin"", ""r2_tenant"", ""r2_wifi""]",0.9267463761508283,0.8546671604160931,0.07207921573473519,0.9532041667049964,0.8426790887739123,0.11052507793108413,0.22466267556380476,0.5178997392712781,0.2932370637074733,repeat_114
19,0.9288095117029862,"[""r2_appliance"", ""r2_cryptocurrency"", ""r2_data_privacy"", ""r2_debt"", ""r2_food_safety"", ""r2_insurance"", ""r2_laptop"", ""r2_restaurant"", ""r2_sleep"", ""r2_wifi""]",0.9052768904655719,0.8492960325497677,0.055980857915804205,0.9414366374219367,0.8418055865276068,0.09963105089432989,0.28458127994506893,0.5711763301308812,0.2865950501858123,repeat_115
19,0.9422853578464147,"[""r2_account_access"", ""r2_childcare"", ""r2_data_privacy"", ""r2_debt"", ""r2_education"", ""r2_food_safety"", ""r2_immigration"", ""r2_passwords"", ""r2_taxes"", ""r2_tenant""]",0.9003830766002564,0.8154556967490492,0.08492737985120724,0.9216759048610144,0.8474864479193773,0.07418945694163703,0.2989251658378486,0.5662334765473217,0.2673083107094731,repeat_116
25,0.9396054591335191,"[""r2_childcare"", ""r2_data_privacy"", ""r2_drone"", ""r2_emotional_support"", ""r2_insurance"", ""r2_investing"", ""r2_phishing"", ""r2_skin"", ""r2_travel"", ""r2_wifi""]",0.9001042142570769,0.8415600613936297,0.05854415286344716,0.956182664591816,0.821567385933113,0.13461527865870304,0.26339463665573015,0.6299383444833752,0.366543707827645,repeat_117
17,0.9508247367514556,"[""r2_account_access"", ""r2_camping"", ""r2_data_privacy"", ""r2_drone"", ""r2_employment"", ""r2_fire"", ""r2_headache"", ""r2_pet_health"", ""r2_vehicle"", ""r2_wifi""]",0.8455070232492025,0.8022714169924233,0.043235606256779135,0.865893485643395,0.8008570332498728,0.06503645239352218,0.35555115694235034,0.5260561832869153,0.17050502634456494,repeat_118
18,0.9238849757057256,"[""r2_appliance"", ""r2_childcare"", ""r2_copyright"", ""r2_debt"", ""r2_education"", ""r2_emotional_support"", ""r2_malware"", ""r2_phishing"", ""r2_web_scraping"", ""r2_wifi""]",0.9314328645707104,0.7908517955975917,0.14058106897311873,0.9430322170146594,0.7729946491612224,0.17003756785343704,0.306215234038605,0.600428524549631,0.294213290511026,repeat_119
22,0.935831420700973,"[""r2_camping"", ""r2_childcare"", ""r2_cleaners"", ""r2_cryptocurrency"", ""r2_data_privacy"", ""r2_debt"", ""r2_emotional_support"", ""r2_immigration"", ""r2_medication"", ""r2_pet_health""]",0.9039025649840018,0.8829771250546681,0.02092543992933371,0.9469211178091539,0.8952369803235294,0.051684137485624504,0.3377615304045201,0.5658631078067373,0.2281015774022172,repeat_120
18,0.9400141088325663,"[""r2_account_access"", ""r2_appliance"", ""r2_data_privacy"", ""r2_drone"", ""r2_emotional_support"", ""r2_insurance"", ""r2_investing"", ""r2_restaurant"", ""r2_sleep"", ""r2_tenant""]",0.921153429877568,0.7765864812239366,0.1445669486536314,0.9388894917559852,0.7776573984169892,0.16123209333899602,0.26454957431028026,0.6301380241165204,0.36558844980624017,repeat_121
20,0.9413526280350859,"[""r2_account_access"", ""r2_allergy"", ""r2_batteries"", ""r2_copyright"", ""r2_emotional_support"", ""r2_fire"", ""r2_investing"", ""r2_malware"", ""r2_medication"", ""r2_passwords""]",0.9110796826806181,0.8030265828715891,0.108053099809029,0.9261787288768589,0.7955278263376109,0.13065090253924805,0.3224409134602927,0.62975167950878,0.3073107660484873,repeat_122
18,0.9245843977489087,"[""r2_account_access"", ""r2_appliance"", ""r2_copyright"", ""r2_cryptocurrency"", ""r2_employment"", ""r2_fire"", ""r2_insurance"", ""r2_investing"", ""r2_malware"", ""r2_web_scraping""]",0.9102354458767882,0.8066024121638515,0.10363303371293664,0.9319133900187755,0.8030055115801238,0.1289078784386517,0.3189097633505388,0.6320420943579798,0.313132331007441,repeat_123
19,0.9229887197851324,"[""r2_appliance"", ""r2_batteries"", ""r2_cryptocurrency"", ""r2_data_privacy"", ""r2_fire"", ""r2_insurance"", ""r2_medication"", ""r2_pet_health"", ""r2_taxes"", ""r2_workplace_conflict""]",0.9252428344568807,0.8465457858100652,0.07869704864681548,0.9574464499573876,0.8409179130856578,0.11652853687172982,0.24916643964988078,0.595248512572675,0.3460820729227942,repeat_124
18,0.9385097717046419,"[""r2_cleaners"", ""r2_data_privacy"", ""r2_emotional_support"", ""r2_exercise_injury"", ""r2_investing"", ""r2_passwords"", ""r2_pet_health"", ""r2_tenant"", ""r2_web_scraping"", ""r2_workplace_conflict""]",0.9135623262141702,0.8612682953574615,0.052294030856708695,0.9586385186502743,0.8847504831534544,0.07388803549681988,0.24296539746727985,0.4739332620363923,0.23096786456911245,repeat_125
23,0.932149047361761,"[""r2_account_access"", ""r2_cleaners"", ""r2_copyright"", ""r2_exercise_injury"", ""r2_home_repair"", ""r2_laptop"", ""r2_medication"", ""r2_taxes"", ""r2_vehicle"", ""r2_wifi""]",0.9127819903838216,0.8458900707857223,0.06689191959809926,0.9490217951785745,0.8689148681896692,0.08010692698890531,0.22881580372763927,0.5094898633354219,0.28067405960778263,repeat_126
20,0.9270793267923889,"[""r2_account_access"", ""r2_cleaners"", ""r2_copyright"", ""r2_food_safety"", ""r2_headache"", ""r2_immigration"", ""r2_malware"", ""r2_medication"", ""r2_restaurant"", ""r2_taxes""]",0.8846275637921331,0.828868051047111,0.05575951274502211,0.9278937640242657,0.8399299964156279,0.08796376760863778,0.27192739754552453,0.5741198652657664,0.3021924677202419,repeat_127
18,0.9240360504359569,"[""r2_appliance"", ""r2_batteries"", ""r2_cryptocurrency"", ""r2_education"", ""r2_exercise_injury"", ""r2_fire"", ""r2_pet_health"", ""r2_sleep"", ""r2_taxes"", ""r2_vehicle""]",0.9462066679265826,0.8743971919188506,0.07180947600773202,0.9732792589016072,0.8632507354328539,0.11002852346875325,0.21285346284561815,0.5038036904852637,0.2909502276396456,repeat_128
19,0.9290530992221588,"[""r2_cleaners"", ""r2_debt"", ""r2_exercise_injury"", ""r2_fire"", ""r2_food_safety"", ""r2_immigration"", ""r2_laptop"", ""r2_medication"", ""r2_skin"", ""r2_vehicle""]",0.9185078386867597,0.877782535158537,0.04072530352822268,0.9570602975214544,0.9015494129472541,0.05551088457420028,0.24541323743908805,0.4554056020596614,0.20999236462057336,repeat_129
25,0.9260640161826181,"[""r2_data_privacy"", ""r2_debt"", ""r2_fire"", ""r2_malware"", ""r2_pet_health"", ""r2_phishing"", ""r2_skin"", ""r2_travel"", ""r2_web_scraping"", ""r2_wifi""]",0.9216631731437634,0.8334533941296932,0.08820977901407023,0.926048891828256,0.8346785960565192,0.09137029577173683,0.29835476122367094,0.5551582656706587,0.2568035044469878,repeat_130
18,0.9248817516590069,"[""r2_account_access"", ""r2_cleaners"", ""r2_cryptocurrency"", ""r2_food_safety"", ""r2_headache"", ""r2_immigration"", ""r2_investing"", ""r2_medication"", ""r2_web_scraping"", ""r2_wifi""]",0.9165758427384041,0.7710906602872032,0.1454851824512009,0.9201043025801038,0.829276111285398,0.09082819129470576,0.25721016532897945,0.5768364070877602,0.31962624175878074,repeat_131
23,0.9194943505407303,"[""r2_appliance"", ""r2_childcare"", ""r2_cryptocurrency"", ""r2_drone"", ""r2_education"", ""r2_headache"", ""r2_investing"", ""r2_restaurant"", ""r2_sleep"", ""r2_tenant""]",0.9304543086881581,0.8689874674866284,0.06146684120152979,0.9754843319518877,0.8613294002042742,0.11415493174761349,0.1855344446447744,0.5764580537415469,0.3909236090967725,repeat_132
25,0.92555436389114,"[""r2_allergy"", ""r2_camping"", ""r2_cryptocurrency"", ""r2_drone"", ""r2_home_repair"", ""r2_laptop"", ""r2_pet_health"", ""r2_phishing"", ""r2_tenant"", ""r2_travel""]",0.9245283243983873,0.8146585214362566,0.10986980296213067,0.9509215881904711,0.8358889041623471,0.11503268402812405,0.2666465233469396,0.5568283643432711,0.2901818409963315,repeat_133
19,0.9221734133559298,"[""r2_allergy"", ""r2_appliance"", ""r2_copyright"", ""r2_emotional_support"", ""r2_home_repair"", ""r2_laptop"", ""r2_malware"", ""r2_skin"", ""r2_sleep"", ""r2_travel""]",0.9365854367071935,0.8011754940507319,0.13540994265646167,0.9647434097796017,0.7907127478900086,0.17403066188959315,0.2533416016348287,0.6079982719423971,0.35465667030756837,repeat_134
19,0.9448588669403868,"[""r2_account_access"", ""r2_appliance"", ""r2_data_privacy"", ""r2_exercise_injury"", ""r2_fire"", ""r2_food_safety"", ""r2_laptop"", ""r2_medication"", ""r2_phishing"", ""r2_taxes""]",0.8710542420225895,0.7859940845286127,0.08506015749397677,0.9011726319639846,0.8005902439758759,0.1005823879881087,0.3424096507940559,0.5714000846983118,0.22899043390425594,repeat_135
23,0.9162821856481581,"[""r2_childcare"", ""r2_data_privacy"", ""r2_education"", ""r2_employment"", ""r2_laptop"", ""r2_medication"", ""r2_restaurant"", ""r2_skin"", ""r2_sleep"", ""r2_wifi""]",0.9450423400492606,0.8785574300042929,0.0664849100449677,0.9715055472913662,0.8807024823794714,0.09080306491189483,0.23282344722373213,0.5618296339185267,0.32900618669479453,repeat_136
25,0.9299922759695751,"[""r2_debt"", ""r2_drone"", ""r2_education"", ""r2_employment"", ""r2_fire"", ""r2_passwords"", ""r2_restaurant"", ""r2_taxes"", ""r2_tenant"", ""r2_travel""]",0.9262060239878159,0.8113486140582552,0.11485740992956073,0.930541964386938,0.8041920331785053,0.12634993120843274,0.30228088999192376,0.6188944744641878,0.316613584472264,repeat_137
